Customer_ID,Age,Location,Income_Level,Total_Transactions,Avg_Transaction_Value,Max_Transaction_Value,Min_Transaction_Value,Total_Spent,Active_Days,Last_Transaction_Days_Ago,Loyalty_Points_Earned,Referral_Count,Cashback_Received,App_Usage_Frequency,Preferred_Payment_Method,Support_Tickets_Raised,Issue_Resolution_Time,Customer_Satisfaction_Score,LTV
cust_0538,20,Suburban,Middle,673,14693.057955370186,42408.1302317095,2250.4152472719775,9888428.003964135,300,21,2755,7,2757.664677475404,Daily,Credit Card,16,70.7598367776551,1,994673.9680576759
cust_0539,62,Urban,High,87,9902.763965685652,19233.61795377202,4757.050502086624,861540.4650146517,341,6,4702,28,412.34316659339686,Weekly,UPI,20,35.62086530654102,1,99151.87491816847
cust_0540,64,Urban,Low,821,371.1520355663243,736.2603863578802,102.50230245551127,304715.8211999522,4,24,1772,9,1930.6812738931712,Weekly,Credit Card,13,10.592504289045563,1,34950.24148304863
cust_0541,45,Urban,Low,489,12175.546141534147,52751.487638816856,1456.1743581925034,5953842.063210198,123,225,1439,20,1666.2416503045956,Daily,Debit Card,4,23.743422167321793,4,603429.0854958675
cust_0542,61,Suburban,High,226,16610.887212682937,53027.723805115274,5538.964447498262,3754060.510066344,42,60,4406,34,4050.405981355877,Monthly,Wallet Balance,13,30.13155336530209,2,387592.84801595646
cust_0543,67,Urban,Low,657,4743.667383508408,21000.394847398737,853.3175789671958,3116589.4709650245,169,284,3315,3,3124.391537313946,Monthly,UPI,3,10.755297550790335,7,324026.7513278455
cust_0544,20,Suburban,Middle,345,4429.064464152841,13544.538252085329,455.01800711284545,1528027.24013273,280,220,408,20,3887.004042527439,Monthly,Credit Card,5,24.578647266584685,4,157675.22199200926
cust_0545,27,Suburban,High,760,12181.634800554217,56486.934066902824,4913.514994393464,9258042.448421204,225,330,4814,37,1860.7487945723472,Weekly,Credit Card,8,57.71626250530286,7,945201.8704448342
cust_0546,31,Urban,High,874,16361.405735745624,33033.15929439089,2649.6516406524397,14299868.613041675,185,279,4722,24,3458.71629650396,Weekly,Wallet Balance,19,23.51466039660511,10,1450101.5031559158
cust_0547,41,Rural,Low,518,4999.910553493081,17333.09058651545,2384.9302792199524,2589953.666709416,323,335,4333,19,326.17193549933035,Monthly,UPI,13,71.90373870423294,2,271398.28070319194
cust_0548,41,Rural,High,31,18645.93039834835,56178.828916415565,6285.9150772526245,578023.8423487989,11,46,2453,6,183.61728815809775,Daily,UPI,9,21.652402803064522,3,66216.57559080084
cust_0549,63,Rural,Low,709,18548.473260064166,86709.72961145127,2500.3032012593576,13150867.541385494,173,293,1582,6,1437.3393824071456,Daily,Credit Card,12,8.042120771771614,1,1319132.084447346
cust_0550,36,Suburban,Low,744,4018.7280714395874,10745.750578877367,752.023665604003,2989933.685151053,96,142,1221,31,3868.4958860378556,Daily,UPI,13,56.9630634620997,9,311601.1205720864
cust_0551,54,Suburban,High,296,5283.050397015745,23347.359541241556,1819.154241057798,1563782.9175166606,278,304,562,31,2670.437384710519,Daily,Debit Card,19,9.594109653091616,6,165267.07305931082
cust_0552,51,Suburban,Low,414,14014.970230853747,45627.36416004987,3296.952950394236,5802197.675573451,139,78,3777,21,2044.1089534483715,Weekly,Credit Card,3,4.38030769362844,10,598851.713080621
cust_0553,48,Urban,Middle,837,19035.144849398275,72984.01573213746,5955.282507867918,15932416.238946356,166,199,4182,48,4483.173142195773,Monthly,Credit Card,18,29.122171942622465,10,1614164.0373235377
cust_0554,45,Suburban,Middle,972,14200.55494863853,64578.051358287514,5961.4613947799335,13802939.410076652,187,115,1755,24,2486.8080183761845,Monthly,UPI,6,65.01608849139387,7,1391960.5369984773
cust_0555,52,Urban,Low,135,8903.551995912554,44407.58438944418,3713.142695843962,1201979.519448195,86,36,2837,5,3066.945718992477,Daily,Debit Card,19,41.503234750054936,4,128838.47908532326
cust_0556,38,Urban,Middle,525,3388.3369150657973,13297.725541589727,1284.8394731724222,1778876.8804095436,231,60,744,50,4929.143069624913,Monthly,Debit Card,9,66.16308804353346,4,185911.11650614193
cust_0557,25,Rural,Low,4,9225.586878304026,20832.185285411437,4192.307079869434,36902.347513216104,138,245,369,26,2611.9598527241837,Weekly,Credit Card,19,63.01359693971098,10,15722.254824959518
cust_0558,69,Rural,Middle,178,12139.288161491382,26658.459162750773,2181.967569404455,2160793.292745466,19,79,2091,17,3917.5130730676865,Daily,Debit Card,10,6.392897255388194,10,230002.57273801274
cust_0559,20,Rural,High,746,6625.72885994344,14817.881393165802,1132.3145043430598,4942793.729517806,338,191,1320,11,2069.127777651894,Monthly,Debit Card,6,4.957573110468764,8,504984.80906295474
cust_0560,51,Urban,Low,259,10210.053845789795,14208.65073462464,4285.566025600399,2644403.9460595567,156,97,465,27,181.70212773857887,Weekly,Debit Card,11,22.144961844742358,1,268979.5435420864
cust_0561,49,Urban,Low,652,2612.9804252908316,3173.191847000489,596.689074680145,1703663.2372896222,95,304,3493,18,4172.360351079121,Monthly,Credit Card,17,63.70143213933856,7,184066.14355342265
cust_0562,67,Urban,Low,65,9049.240209206602,30073.98705584509,2758.8686957949126,588200.6135984291,17,150,472,42,4722.022969783594,Weekly,Wallet Balance,7,36.85411130310984,4,65603.04987495113
cust_0563,46,Suburban,Low,795,1824.6086204017845,7740.63587787173,725.4294635282239,1450563.8532194188,280,43,1296,16,2171.9101219348468,Monthly,Credit Card,15,69.01278084330147,4,152162.43026097448
cust_0564,25,Urban,Low,363,991.284111480322,1134.5624922588006,256.12099394379425,359836.1324673569,261,297,4268,34,2518.181342885095,Monthly,Wallet Balance,14,22.19993320771121,8,54660.522575293144
cust_0565,34,Rural,Low,818,17146.225912830552,56008.78453845723,2607.3394730685154,14025612.796695393,160,319,235,14,2120.6895030221726,Weekly,Debit Card,0,32.692065316614915,6,1409370.9349180283
cust_0566,47,Rural,High,717,4109.580867080038,10220.710430686284,1527.8718132939218,2946569.4816963873,309,218,3463,4,4984.529082897347,Monthly,Debit Card,14,2.839699654444786,5,304490.6836281901
cust_0567,16,Urban,High,17,11507.355029267386,52587.931366059915,4912.072774909898,195625.03549754556,81,207,1678,35,4516.805267840613,Daily,Credit Card,9,63.03232445226056,9,33160.10091583425
cust_0568,20,Urban,Middle,200,2988.1653406157484,4725.926068057473,314.11269376172856,597633.0681231497,185,146,4328,32,205.50723507573753,Monthly,Credit Card,8,12.357723047232714,2,73516.55319477711
cust_0569,60,Rural,Low,544,5257.926142476734,17107.86161706782,1708.9356055523658,2860311.821507343,213,328,265,20,3895.093350975197,Monthly,UPI,14,71.04295125256644,7,293613.6354752467
cust_0570,19,Urban,Middle,212,7233.175001191992,35324.53254508955,2081.4331720241094,1533433.1002527024,342,259,2404,34,3004.1837232475186,Weekly,UPI,16,22.61854245245026,2,162049.2181636465
cust_0571,31,Rural,Middle,435,2882.0919627318567,6859.758920837806,587.4810218610223,1253710.0037883576,359,54,138,41,125.70851888971835,Daily,Debit Card,15,68.11321679152661,5,134684.1461193909
cust_0572,39,Suburban,High,273,928.7863172520953,3684.595299903812,152.7030836562895,253558.664609822,167,119,4642,26,2223.561389565612,Monthly,Credit Card,20,48.5925305400088,3,39128.085766199394
cust_0573,31,Rural,Middle,290,17544.42444234004,79472.81489696594,3074.0450043490673,5087883.088278612,206,243,1365,44,748.5579203665343,Monthly,Credit Card,9,41.81825014020316,9,524544.029867678
cust_0574,17,Suburban,High,803,246.5383892366449,430.17059775916346,96.14732735507317,197970.32655702584,336,142,1952,29,4365.238778027611,Monthly,Credit Card,15,9.536920197872515,6,30418.413266688778
cust_0575,64,Urban,Middle,483,1235.8064468730056,6142.092399130886,388.6340061099491,596894.5138396617,261,290,72,38,63.49378388010529,Monthly,Debit Card,4,8.393524326639582,6,69601.70449202613
cust_0576,43,Urban,Low,998,16103.392494953769,68238.87708417448,7930.304889807446,16071185.709963862,274,127,162,45,4365.529038077993,Weekly,UPI,0,19.878270099081526,3,1612759.8064773472
cust_0577,47,Suburban,Middle,234,5647.34665209339,8754.838862091636,1114.1781188874597,1321479.1165898533,236,225,222,29,4704.195743251038,Monthly,Credit Card,3,26.383624763608786,9,142139.8137873598
cust_0578,42,Urban,High,408,14459.177819282799,32439.72648343686,6980.336841203661,5899344.550267382,243,229,184,44,364.92233247619856,Weekly,Credit Card,7,44.803989213217186,7,601519.9938605002
cust_0579,35,Suburban,High,694,2933.0527268660962,10265.333027720559,897.6426717474936,2035538.5924450709,220,241,94,20,3599.1876627349543,Daily,Wallet Balance,1,12.91606763861862,5,208942.26541313963
cust_0580,39,Urban,High,146,4753.26215444842,21578.24659759494,752.9668772169113,693976.2745494694,365,257,3872,25,2744.460962028123,Weekly,UPI,1,50.17052941457311,10,88269.39697393287
cust_0581,27,Rural,Middle,562,11459.8025667739,20390.90905438076,1825.2212862243737,6440409.0425269315,347,245,683,23,4771.383602916024,Daily,Credit Card,7,4.982510459310025,7,652321.2124512352
cust_0582,65,Urban,Middle,430,19772.830411400777,77604.84632956712,6790.5277090476175,8502317.076902334,70,176,3380,21,3990.748404654674,Daily,Credit Card,11,62.42331990422712,10,867096.333487906
cust_0583,50,Rural,High,432,1478.1549584828713,3078.393769449892,639.404158060039,638562.9420646004,213,355,975,36,3472.070223801254,Daily,Wallet Balance,12,63.27349195167477,2,69670.25909455941
cust_0584,48,Rural,Low,615,8017.086413656826,33845.459548307845,3199.495805543512,4930508.144398948,337,10,3219,42,4627.54860330664,Monthly,UPI,18,64.62670349161593,6,507375.04013824154
cust_0585,48,Suburban,Low,545,871.188590418437,3252.816175916258,315.58888323004123,474797.78177804814,287,83,3693,25,801.7486557191728,Weekly,UPI,4,31.145745734539194,5,61964.90384994523
cust_0586,66,Urban,Middle,497,3992.536588692938,12343.470402583012,674.1127535466314,1984290.68458039,226,139,2544,21,1879.7999402550674,Daily,Credit Card,17,10.245528892580491,6,210677.1684879115
cust_0587,58,Suburban,Middle,983,18150.345826501707,65331.51366088455,2601.598011285264,17841789.947451178,269,119,3232,45,4214.709296015393,Weekly,Credit Card,17,37.18226742985279,8,1801035.64009711
cust_0588,52,Urban,High,89,1938.2374747574954,8733.27355262421,194.01603901430934,172503.1352534171,279,127,60,32,507.92728571523,Daily,Credit Card,2,54.847732183699016,3,23316.349882484094
cust_0589,27,Rural,Middle,997,17138.549868298916,43629.66534581591,2411.694653647698,17087134.21869402,249,99,1460,23,4677.236745393625,Daily,Wallet Balance,6,20.098869927554773,10,1721594.8034967051
cust_0590,18,Rural,Middle,411,3564.286729820524,14531.599565989247,1449.0488046742926,1464921.8459562354,321,66,481,4,3725.7773077840493,Daily,Wallet Balance,4,48.358423119906874,8,153991.2959417315
cust_0591,16,Urban,High,897,17237.079082288703,28193.341272506343,7896.295006107565,15461659.936812967,196,259,4210,23,2196.664667011906,Monthly,Wallet Balance,0,2.3334282272404416,9,1564787.6613477909
cust_0592,48,Urban,High,853,10765.059043082147,40958.27509163819,2111.4606565524014,9182595.363749072,30,143,4078,34,1693.6068308587776,Weekly,Wallet Balance,17,58.699107379654635,5,933968.7329594778
cust_0593,55,Suburban,Middle,827,17565.3514177946,70307.59288247627,7341.573811174133,14526545.622516135,303,59,4649,21,738.0320158108955,Monthly,Wallet Balance,6,16.455033287995338,5,1468683.546243708
cust_0594,25,Urban,Low,241,3042.5558565838933,8433.936803437666,546.2589762084056,733255.9614367182,131,244,3651,32,468.3676244929391,Weekly,UPI,2,65.77987765601348,7,90593.41233142535
cust_0595,58,Urban,Middle,778,15243.110660643442,63632.18895590056,3044.1814076619194,11859140.093980597,12,361,1174,16,2117.9728948053666,Daily,Credit Card,18,39.51352317054087,4,1192803.022950657
cust_0596,59,Urban,Low,223,13617.164935650728,43961.83861311163,2582.6755907649886,3036627.7806501123,16,192,2595,11,4215.492462337008,Weekly,UPI,8,27.657835768668043,3,310845.03183384275
cust_0597,44,Suburban,Low,748,10863.23841398532,51547.126425160954,1311.1055754525019,8125702.33366102,117,348,4235,29,2659.2526882489246,Weekly,Wallet Balance,2,53.34574711499165,3,825610.6070219775
cust_0598,28,Urban,Low,665,16213.64101477535,23507.602690330492,2879.939995816794,10782071.274825608,149,130,3806,25,2255.7438975760856,Weekly,Credit Card,2,23.225429871645716,9,1096191.255533773
cust_0599,27,Rural,High,468,12969.037728296524,19755.549779907342,3234.7028645761584,6069509.656842773,109,158,489,12,1595.2125926979104,Monthly,Debit Card,12,51.771186856040046,10,618331.3593879284
cust_0600,46,Suburban,High,569,17542.168022908914,76654.18296472872,4599.343952507868,9981493.605035173,236,166,1930,5,784.7495565955026,Daily,Credit Card,12,23.19133517471064,1,1003116.9857252196
cust_0601,61,Suburban,High,322,7627.432314243465,33327.646737822295,1706.9168816250465,2456033.205186396,314,261,896,2,4950.4964741884205,Weekly,Credit Card,18,61.157883534499085,9,254120.0722815454
cust_0602,17,Rural,Middle,375,11802.564333693563,34049.20610075043,3610.28775256557,4425961.6251350865,5,133,4300,10,128.66296509489172,Weekly,Credit Card,6,70.65830457063784,8,460131.83103096124
cust_0603,66,Rural,High,112,17413.310843088475,84556.40524907105,4374.211372571829,1950290.8144259092,180,12,2342,42,1559.0795086792352,Weekly,Debit Card,2,47.702777110370924,1,204133.5416882513
cust_0604,65,Rural,High,527,4304.133141441651,16000.861470412268,2101.0447672966384,2268278.16553975,337,132,2908,9,3846.897225142985,Daily,UPI,10,39.20105373801546,8,239620.3679414035
cust_0605,50,Urban,Middle,412,9719.969718770917,47933.1849048626,4110.965759291426,4004627.524133618,1,153,2718,10,2602.7907812182684,Weekly,Credit Card,20,33.652435693314104,4,409597.35702275264
cust_0606,38,Rural,Middle,269,19215.229016356094,60135.62680054306,9077.100066168656,5168896.605399789,8,282,5000,15,1569.2745040714922,Weekly,UPI,0,66.97238487295282,6,533605.0232879431
cust_0607,32,Urban,Low,626,9477.300011878742,17120.300611225266,3060.8909627731473,5932789.807436093,144,55,3255,19,4963.696528469067,Daily,UPI,1,32.080076466958786,8,607207.1324793748
cust_0608,41,Suburban,Middle,252,5064.06060945885,14065.795528268703,1880.4672584028908,1276143.2735836303,143,256,17,41,3095.848220057858,Monthly,Debit Card,8,58.51657504269426,1,131200.40324833413
cust_0609,23,Suburban,Middle,374,7028.0140124773325,34591.515069490386,1171.3629611517822,2628477.240666522,275,126,3906,43,1475.7789157805662,Weekly,Debit Card,2,1.2747645516387625,4,278221.83460876194
cust_0610,44,Rural,High,654,17702.831546275196,43932.334797753174,7100.858934949189,11577651.831263978,153,46,4716,18,4239.765716008158,Weekly,Credit Card,4,64.36286372707363,2,1168877.3002683937
cust_0611,41,Urban,Low,626,19098.11194496333,92206.93983767756,3712.4522732210444,11955418.077547044,287,174,4738,8,750.8207588372672,Daily,Wallet Balance,3,28.45885420398536,1,1206442.3973752859
cust_0612,25,Rural,Low,450,19002.651777295923,79584.72829300049,3008.7501150880375,8551193.299783165,130,299,4076,35,2317.870374095739,Weekly,Wallet Balance,7,20.773876889691312,4,869612.3947912687
cust_0613,41,Rural,Middle,802,13981.85841545174,38707.730734559686,1632.2944365187634,11213450.449192295,121,21,541,14,4197.943981242065,Daily,Wallet Balance,16,11.71228980954349,3,1124728.0729286086
cust_0614,49,Urban,High,995,10196.941757604003,32298.651169621033,2945.815916308417,10145957.048815982,59,255,197,22,4918.290261813536,Monthly,Credit Card,5,6.077599875254154,9,1023730.5597506915
cust_0615,66,Rural,High,869,3661.9518087977635,12559.60231995115,786.2785600971647,3182236.1218452565,217,165,1265,20,1915.2879624356312,Daily,Wallet Balance,16,63.637402329842494,1,322795.9682033079
cust_0616,56,Suburban,High,537,2473.188031288586,9059.446880860003,1223.4635365332779,1328101.9728019708,31,268,4883,38,690.5482940150215,Weekly,Wallet Balance,19,24.550657817698088,6,152030.9231331896
cust_0617,22,Rural,High,368,1204.734486750511,1574.343252202441,240.86704851972817,443342.29112418805,244,101,976,4,2834.647600304642,Daily,Debit Card,16,70.04445394327442,4,49268.905312266485
cust_0618,19,Urban,Middle,822,364.1210410842954,1723.8772554429008,162.62276065812102,299307.49577129085,140,149,608,50,4719.965190724631,Daily,Debit Card,13,30.886868409338746,4,37786.76698176677
cust_0619,68,Urban,High,255,17563.553274892583,59505.29833944909,3979.4709994410623,4478706.085097609,213,141,464,21,3328.0586810925565,Daily,Credit Card,5,68.29050410162586,3,452234.57916921464
cust_0620,65,Suburban,Low,463,16183.635452908855,76461.153542224,6467.801899614556,7493023.214696799,29,33,1027,30,3010.797696665574,Daily,Wallet Balance,16,47.739162188887235,2,754850.9226213471
cust_0621,60,Urban,Low,268,11360.749396204412,40076.11010081154,4134.591645606494,3044680.8381827823,164,236,1261,14,1546.4598842100536,Monthly,Credit Card,3,11.935565601620125,4,311616.8538761732
cust_0622,26,Urban,Middle,126,19974.477858208902,54411.715225290325,6485.981055299155,2516784.210134322,104,198,2599,27,3031.699099170084,Daily,Wallet Balance,19,22.724417007178076,7,265060.5714638472
cust_0623,44,Suburban,High,393,19061.510923310805,62287.52886183349,5084.276377434586,7491173.792861147,63,235,2956,37,4423.3899873459595,Daily,UPI,13,67.80839196161068,7,763517.6842924417
cust_0624,51,Rural,High,762,13105.628324586982,56590.27473898697,4828.663978502062,9986488.78333528,15,332,2029,14,1877.6299439648392,Weekly,Credit Card,20,31.468771272841565,1,1004168.0633615457
cust_0625,40,Suburban,High,799,9296.845595134666,21424.61159349916,2444.246133996393,7428179.630512598,286,120,3400,48,1210.268269721728,Weekly,Debit Card,16,4.985196179009218,10,763812.828916399
cust_0626,36,Rural,High,334,3051.8926151014607,14727.946154419533,974.286484501717,1019332.1334438879,179,158,1817,18,2404.787859934176,Daily,Wallet Balance,13,25.16068894916629,3,109164.81941442171
cust_0627,51,Suburban,Middle,989,10316.720167034504,29545.23771158247,3465.5998058904975,10203236.245197125,11,37,240,34,1880.9389716216147,Daily,Wallet Balance,2,63.21324118042002,4,1027263.1550339017
cust_0628,25,Rural,High,565,3163.29602098169,15262.738836382181,654.6190835910164,1787262.2518546549,13,338,2856,17,2349.6299674983284,Monthly,UPI,7,71.82676302768621,3,187963.41020171635
